ID,U_ground,U_wall,U_window,U_roof,infiltration,SHGC,Qheating_2020,Qheating_2050,Qheating_2080
141_14_0,0.518,1.864,1.113,0.31,0.00052,0.63,16.341,10.9,6.686
141_14_1,0.518,1.864,1.113,0.31,0.00052,0.63,21.05,14.699,9.571
141_14_2,0.518,1.864,1.113,0.31,0.00052,0.63,17.503,11.718,7.189
141_14_3,0.518,1.864,1.113,0.31,0.00052,0.63,29.595,21.647,15.358
141_14_4,0.518,1.864,1.113,0.31,0.00052,0.63,95.493,72.029,54.867
141_15_0,0.518,1.864,1.113,0.31,0.000574,0.63,25.119,17.535,11.551
141_15_1,0.518,1.864,1.113,0.31,0.000574,0.63,19.807,12.934,7.776
141_15_2,0.518,1.864,1.113,0.31,0.000574,0.63,16.033,10.135,5.85
141_15_3,0.518,1.864,1.113,0.31,0.000574,0.63,31.25,22.439,15.424
141_15_4,0.518,1.864,1.113,0.31,0.000574,0.63,87.602,63.755,45.302
141_16_0,0.518,1.864,1.113,0.31,0.000505,0.63,34.813,24.513,16.888
141_16_1,0.518,1.864,1.113,0.31,0.000505,0.63,28.479,19.125,12.239
141_16_2,0.518,1.864,1.113,0.31,0.000505,0.63,36.549,25.75,17.799
141_16_3,0.518,1.864,1.113,0.31,0.000505,0.63,44.378,32.376,23.531
141_16_4,0.518,1.864,1.113,0.31,0.000505,0.63,64.318,45.813,30.978
141_17_0,0.518,1.864,1.113,0.31,0.000559,0.63,107.485,82.469,63.462
141_17_1,0.518,1.864,1.113,0.31,0.000559,0.63,86.435,63.844,46.256
141_17_2,0.518,1.864,1.113,0.31,0.000559,0.63,74.791,54.055,37.53
141_17_3,0.518,1.864,1.113,0.31,0.000559,0.63,75.109,55.224,38.509
141_17_4,0.518,1.864,1.113,0.31,0.000559,0.63,168.218,131.291,100.036
142_0_0,2.006,1.914,2.585,0.376,0.000289,0.75,22.262,16.524,11.812
142_0_1,2.006,1.914,2.585,0.376,0.000289,0.75,15.363,10.412,6.29
142_0_2,2.006,1.914,2.585,0.376,0.000289,0.75,6.304,3.696,1.71
142_0_3,2.006,1.914,2.585,0.376,0.000289,0.75,6.729,3.91,1.818
142_0_4,2.006,1.914,2.585,0.376,0.000289,0.75,15.279,9.393,5.508
142_0_5,2.006,1.914,2.585,0.376,0.000289,0.75,3.569,1.295,0.35
142_0_6,2.006,1.914,2.585,0.376,0.000289,0.75,99.93,66.581,47.398
143_0_0,0.419,0.513,3.111,0.28,0.000538,0.51,12.487,7.428,4.373
143_0_1,0.419,0.513,3.111,0.28,0.000538,0.51,7.354,3.91,2.207
143_0_2,0.419,0.513,3.111,0.28,0.000538,0.51,59.905,39.99,28.024
143_1_0,0.62,0.396,2.564,0.614,0.000582,0.71,10.192,7.082,4.615
143_1_1,0.62,0.396,2.564,0.614,0.000582,0.71,14.973,10.471,7.047
143_1_2,0.62,0.396,2.564,0.614,0.000582,0.71,51.989,36.491,24.353
144_0_0,0.617,0.561,2.693,0.905,0.000429,0.35,122.236,92.181,66.723
144_0_1,0.617,0.561,2.693,0.905,0.000429,0.35,131.779,99.92,72.999
144_0_2,0.617,0.561,2.693,0.905,0.000429,0.35,141.069,107.901,79.967
144_0_3,0.617,0.561,2.693,0.905,0.000429,0.35,116.022,86.096,61.052
144_0_4,0.617,0.561,2.693,0.905,0.000429,0.35,251.397,194.561,152.297
145_0_0,0.543,0.4,2.809,0.471,0.000344,0.57,28.387,20.819,13.591
145_0_1,0.543,0.4,2.809,0.471,0.000344,0.57,47.457,37.513,27.672
145_0_2,0.543,0.4,2.809,0.471,0.000344,0.57,29.666,22.703,14.699
145_0_3,0.543,0.4,2.809,0.471,0.000344,0.57,25.385,19.607,12.002
145_0_4,0.543,0.4,2.809,0.471,0.000344,0.57,84.362,63.356,44.544
145_1_0,0.425,0.416,1.677,0.304,0.000559,0.53,35.771,27.022,19.851
145_1_1,0.425,0.416,1.677,0.304,0.000559,0.53,23.736,16.899,11.035
145_1_2,0.425,0.416,1.677,0.304,0.000559,0.53,39.802,30.938,23.051
145_1_3,0.425,0.416,1.677,0.304,0.000559,0.53,23.856,17.964,11.759
145_1_4,0.425,0.416,1.677,0.304,0.000559,0.53,95.342,72.631,53.719
145_2_0,0.333,1.264,3.3,0.433,0.000423,0.47,104.654,79.975,60.025
145_2_1,0.333,1.264,3.3,0.433,0.000423,0.47,130.218,102.27,79.682
145_2_2,0.333,1.264,3.3,0.433,0.000423,0.47,84.398,62.78,44.4
145_2_3,0.333,1.264,3.3,0.433,0.000423,0.47,70.693,51.186,34.285
145_2_4,0.333,1.264,3.3,0.433,0.000423,0.47,129.44,90.925,64.418
145_3_0,0.569,0.513,1.746,0.189,0.000555,0.49,53.113,40.466,30.003
145_3_1,0.569,0.513,1.746,0.189,0.000555,0.49,65.345,51.119,39.228
145_3_2,0.569,0.513,1.746,0.189,0.000555,0.49,44.894,33.611,23.65
145_3_3,0.569,0.513,1.746,0.189,0.000555,0.49,39.385,29.483,19.943
145_3_4,0.569,0.513,1.746,0.189,0.000555,0.49,99.419,75.789,55.571
145_4_0,1.296,0.464,1.969,0.617,0.000586,0.67,24.698,16.866,10.787
145_4_1,1.296,0.464,1.969,0.617,0.000586,0.67,29.483,20.165,12.845
145_4_2,1.296,0.464,1.969,0.617,0.000586,0.67,12.292,7.394,3.819
145_4_3,1.296,0.464,1.969,0.617,0.000586,0.67,20.827,13.935,8.096
145_4_4,1.296,0.464,1.969,0.617,0.000586,0.67,107.054,79.357,58.396
145_5_0,0.41,0.308,2.839,0.49,0.000442,0.82,16.143,11.343,7.458
145_5_1,0.41,0.308,2.839,0.49,0.000442,0.82,24.159,17.866,12.701
145_5_2,0.41,0.308,2.839,0.49,0.000442,0.82,11.265,7.71,4.473
145_5_3,0.41,0.308,2.839,0.49,0.000442,0.82,10.309,7.463,4.274
145_5_4,0.41,0.308,2.839,0.49,0.000442,0.82,51.049,37.069,25.621
145_6_0,1.504,0.347,2.981,0.436,0.000405,0.64,16.735,11.841,7.702
145_6_1,1.504,0.347,2.981,0.436,0.000405,0.64,17.995,12.543,7.88
145_6_2,1.504,0.347,2.981,0.436,0.000405,0.64,24.592,18.391,12.681
145_6_3,1.504,0.347,2.981,0.436,0.000405,0.64,28.812,22.506,16.078
145_6_4,1.504,0.347,2.981,0.436,0.000405,0.64,83.774,62.479,46.265
145_7_0,0.415,0.618,2.671,0.389,0.000363,0.68,35.421,26.574,19.176
145_7_1,0.415,0.618,2.671,0.389,0.000363,0.68,16.557,10.875,6.28
145_7_2,0.415,0.618,2.671,0.389,0.000363,0.68,14.732,9.744,5.478
145_7_3,0.415,0.618,2.671,0.389,0.000363,0.68,26.887,20.649,13.544
145_7_4,0.415,0.618,2.671,0.389,0.000363,0.68,75.685,55.952,39.69
145_8_0,0.571,0.446,3.284,3.089,0.000488,0.36,60.989,48.058,37.504
145_8_1,0.571,0.446,3.284,3.089,0.000488,0.36,41.917,31.442,22.719
145_8_2,0.571,0.446,3.284,3.089,0.000488,0.36,56.288,43.889,33.541
145_8_3,0.571,0.446,3.284,3.089,0.000488,0.36,54.945,42.628,32.207
145_8_4,0.571,0.446,3.284,3.089,0.000488,0.36,225.114,166.962,131.42
145_9_0,0.374,1.548,2.678,0.321,0.000296,0.79,47.283,25.17,17.013
145_9_1,0.374,1.548,2.678,0.321,0.000296,0.79,29.492,13.723,8.01
145_9_2,0.374,1.548,2.678,0.321,0.000296,0.79,39.959,19.539,12.184
145_9_3,0.374,1.548,2.678,0.321,0.000296,0.79,31.246,15.388,9.123
145_9_4,0.374,1.548,2.678,0.321,0.000296,0.79,109.129,68.907,49.003
145_10_0,0.425,0.416,1.677,0.304,0.000496,0.53,25.155,13.095,8.459
145_10_1,0.425,0.416,1.677,0.304,0.000496,0.53,25.202,11.742,7.357
145_10_2,0.425,0.416,1.677,0.304,0.000496,0.53,27.751,13.96,9.34
145_10_3,0.425,0.416,1.677,0.304,0.000496,0.53,12.202,5.447,2.67
145_10_4,0.425,0.416,1.677,0.304,0.000496,0.53,111.511,73.776,54.744
145_11_0,0.425,0.416,1.677,0.304,0.0003,0.53,58.519,44.259,34.449
145_11_1,0.425,0.416,1.677,0.304,0.0003,0.53,40.048,28.481,20.353
145_11_2,0.425,0.416,1.677,0.304,0.0003,0.53,44.939,32.509,23.843
145_11_3,0.425,0.416,1.677,0.304,0.0003,0.53,53.21,39.536,29.959
145_11_4,0.425,0.416,1.677,0.304,0.0003,0.53,131.806,101.506,79.917
145_12_0,0.425,0.416,1.677,0.304,0.000332,0.53,81.493,60.34,45.959
145_12_1,0.425,0.416,1.677,0.304,0.000332,0.53,101.721,77.301,60.509
145_12_2,0.425,0.416,1.677,0.304,0.000332,0.53,66.685,47.36,34.017
145_12_3,0.425,0.416,1.677,0.304,0.000332,0.53,82.902,60.963,45.908
145_12_4,0.425,0.416,1.677,0.304,0.000332,0.53,125.81,92.688,68.163
145_13_0,0.425,0.416,1.677,0.304,0.000435,0.53,129.472,98.702,75.728
